1 weevil detection(s) on | Tue Mar 23 19:52:38 2021 | confidence: 0.61 x=1220 y=1133 ImageNr: 1868 
1 weevil detection(s) on | Tue Mar 23 19:52:39 2021 | confidence: 0.83 x=1420 y=  -1 ImageNr: 1868 
1 weevil detection(s) on | Tue Mar 23 19:52:40 2021 | confidence: 0.71 x=1220 y=1134 ImageNr: 1869 
1 weevil detection(s) on | Tue Mar 23 19:52:41 2021 | confidence: 0.86 x=1421 y=   0 ImageNr: 1869 
1 weevil detection(s) on | Tue Mar 23 19:52:41 2021 | confidence: 0.66 x=1220 y=1132 ImageNr: 1870 
1 weevil detection(s) on | Tue Mar 23 19:52:42 2021 | confidence: 0.89 x=1421 y=   0 ImageNr: 1870 
1 weevil detection(s) on | Tue Mar 23 19:52:42 2021 | confidence: 0.69 x=1220 y=1133 ImageNr: 1871 
1 weevil detection(s) on | Tue Mar 23 19:52:43 2021 | confidence: 0.64 x= 552 y=1152 ImageNr: 1872 
1 weevil detection(s) on | Tue Mar 23 19:52:43 2021 | confidence: 0.81 x=1421 y=  -1 ImageNr: 1872 
1 weevil detection(s) on | Tue Mar 23 19:52:44 2021 | confidence: 0.62 x= 552 y=1151 ImageNr: 1873 
1 weevil detection(s) on | Tue Mar 23 19:52:44 2021 | confidence: 0.77 x=1421 y=   0 ImageNr: 1873 
1 weevil detection(s) on | Tue Mar 23 19:52:44 2021 | confidence: 0.77 x=1220 y=1133 ImageNr: 1874 
1 weevil detection(s) on | Tue Mar 23 19:52:45 2021 | confidence: 0.90 x=1420 y=   0 ImageNr: 1874 
1 weevil detection(s) on | Tue Mar 23 19:52:45 2021 | confidence: 0.68 x=1220 y=1133 ImageNr: 1875 
1 weevil detection(s) on | Tue Mar 23 19:52:46 2021 | confidence: 0.87 x=1420 y=  -1 ImageNr: 1875 
1 weevil detection(s) on | Tue Mar 23 19:52:46 2021 | confidence: 0.64 x=1081 y= 952 ImageNr: 1876 
1 weevil detection(s) on | Tue Mar 23 19:52:47 2021 | confidence: 0.92 x=1421 y=   0 ImageNr: 1876 
1 weevil detection(s) on | Tue Mar 23 19:52:48 2021 | confidence: 0.81 x=1220 y=1134 ImageNr: 1877 
1 weevil detection(s) on | Tue Mar 23 19:52:49 2021 | confidence: 0.83 x=1420 y=   0 ImageNr: 1877 
1 weevil detection(s) on | Tue Mar 23 19:52:49 2021 | confidence: 0.75 x=1220 y=1133 ImageNr: 1878 
1 weevil detection(s) on | Tue Mar 23 19:52:50 2021 | confidence: 0.61 x= 552 y=1151 ImageNr: 1879 
1 weevil detection(s) on | Tue Mar 23 19:52:50 2021 | confidence: 0.84 x=1421 y=   0 ImageNr: 1879 
1 weevil detection(s) on | Tue Mar 23 19:52:50 2021 | confidence: 0.68 x=1220 y=1134 ImageNr: 1880 
1 weevil detection(s) on | Tue Mar 23 19:52:51 2021 | confidence: 0.83 x=1421 y=   0 ImageNr: 1880 
1 weevil detection(s) on | Tue Mar 23 19:52:51 2021 | confidence: 0.65 x=1220 y=1133 ImageNr: 1881 
1 weevil detection(s) on | Tue Mar 23 19:52:52 2021 | confidence: 0.87 x=1421 y=   0 ImageNr: 1881 
1 weevil detection(s) on | Tue Mar 23 19:52:52 2021 | confidence: 0.68 x=1220 y=1133 ImageNr: 1882 
1 weevil detection(s) on | Tue Mar 23 19:52:53 2021 | confidence: 0.90 x=1421 y=  -1 ImageNr: 1882 
1 weevil detection(s) on | Tue Mar 23 19:52:54 2021 | confidence: 0.86 x=1421 y=   0 ImageNr: 1882 
1 weevil detection(s) on | Tue Mar 23 19:52:55 2021 | confidence: 0.68 x=1080 y= 952 ImageNr: 1883 
1 weevil detection(s) on | Tue Mar 23 19:52:55 2021 | confidence: 0.81 x=1220 y=1133 ImageNr: 1884 
1 weevil detection(s) on | Tue Mar 23 19:52:56 2021 | confidence: 0.87 x=1420 y=   0 ImageNr: 1884 
1 weevil detection(s) on | Tue Mar 23 19:52:56 2021 | confidence: 0.71 x=1220 y=1132 ImageNr: 1885 
1 weevil detection(s) on | Tue Mar 23 19:52:57 2021 | confidence: 0.87 x=1420 y=   0 ImageNr: 1885 
1 weevil detection(s) on | Tue Mar 23 19:52:57 2021 | confidence: 0.81 x=1220 y=1134 ImageNr: 1886 
1 weevil detection(s) on | Tue Mar 23 19:52:58 2021 | confidence: 0.89 x=1420 y=   0 ImageNr: 1886 
1 weevil detection(s) on | Tue Mar 23 19:52:58 2021 | confidence: 0.71 x=1080 y= 951 ImageNr: 1887 
1 weevil detection(s) on | Tue Mar 23 19:52:58 2021 | confidence: 0.73 x=1220 y=1133 ImageNr: 1888 
1 weevil detection(s) on | Tue Mar 23 19:52:59 2021 | confidence: 0.85 x=1421 y=   0 ImageNr: 1888 
1 weevil detection(s) on | Tue Mar 23 19:52:59 2021 | confidence: 0.64 x=1220 y=1133 ImageNr: 1889 
1 weevil detection(s) on | Tue Mar 23 19:53:00 2021 | confidence: 0.83 x=1421 y=   0 ImageNr: 1889 
1 weevil detection(s) on | Tue Mar 23 19:53:00 2021 | confidence: 0.61 x=1080 y= 952 ImageNr: 1890 
1 weevil detection(s) on | Tue Mar 23 19:53:00 2021 | confidence: 0.67 x=1220 y=1134 ImageNr: 1891 
1 weevil detection(s) on | Tue Mar 23 19:53:01 2021 | confidence: 0.87 x=1421 y=   0 ImageNr: 1891 
1 weevil detection(s) on | Tue Mar 23 19:53:01 2021 | confidence: 0.78 x=1220 y=1133 ImageNr: 1892 
1 weevil detection(s) on | Tue Mar 23 19:53:02 2021 | confidence: 0.85 x=1421 y=   0 ImageNr: 1892 
1 weevil detection(s) on | Tue Mar 23 19:53:02 2021 | confidence: 0.69 x=1220 y=1134 ImageNr: 1893 
1 weevil detection(s) on | Tue Mar 23 19:53:03 2021 | confidence: 0.79 x=1421 y=   0 ImageNr: 1893 
1 weevil detection(s) on | Tue Mar 23 19:53:04 2021 | confidence: 0.78 x=1220 y=1134 ImageNr: 1894 
1 weevil detection(s) on | Tue Mar 23 19:53:05 2021 | confidence: 0.84 x=1421 y=   0 ImageNr: 1894 
1 weevil detection(s) on | Tue Mar 23 19:53:06 2021 | confidence: 0.76 x=1421 y=   0 ImageNr: 1894 
1 weevil detection(s) on | Tue Mar 23 19:53:06 2021 | confidence: 0.84 x=1220 y=1133 ImageNr: 1895 
1 weevil detection(s) on | Tue Mar 23 19:53:07 2021 | confidence: 0.88 x=1421 y=   0 ImageNr: 1895 
1 weevil detection(s) on | Tue Mar 23 19:53:07 2021 | confidence: 0.74 x=1220 y=1134 ImageNr: 1896 
1 weevil detection(s) on | Tue Mar 23 19:53:08 2021 | confidence: 0.83 x=1421 y=   0 ImageNr: 1896 
1 weevil detection(s) on | Tue Mar 23 19:53:08 2021 | confidence: 0.61 x=1220 y=1132 ImageNr: 1897 
1 weevil detection(s) on | Tue Mar 23 19:53:09 2021 | confidence: 0.87 x=1420 y=   0 ImageNr: 1897 
1 weevil detection(s) on | Tue Mar 23 19:53:09 2021 | confidence: 0.67 x=1220 y=1133 ImageNr: 1898 
1 weevil detection(s) on | Tue Mar 23 19:53:10 2021 | confidence: 0.82 x=1420 y=   0 ImageNr: 1898 
1 weevil detection(s) on | Tue Mar 23 19:53:10 2021 | confidence: 0.73 x=1220 y=1132 ImageNr: 1899 
1 weevil detection(s) on | Tue Mar 23 19:53:11 2021 | confidence: 0.89 x=1421 y=   0 ImageNr: 1899 
1 weevil detection(s) on | Tue Mar 23 19:53:11 2021 | confidence: 0.64 x=1220 y=1133 ImageNr: 1900 
1 weevil detection(s) on | Tue Mar 23 19:53:12 2021 | confidence: 0.85 x=1421 y=   0 ImageNr: 1900 
1 weevil detection(s) on | Tue Mar 23 19:53:12 2021 | confidence: 0.76 x=1220 y=1133 ImageNr: 1901 
1 weevil detection(s) on | Tue Mar 23 19:53:13 2021 | confidence: 0.85 x=1421 y=   0 ImageNr: 1901 
1 weevil detection(s) on | Tue Mar 23 19:53:14 2021 | confidence: 0.61 x=1220 y=1134 ImageNr: 1902 
1 weevil detection(s) on | Tue Mar 23 19:53:15 2021 | confidence: 0.82 x=1421 y=   0 ImageNr: 1902 
1 weevil detection(s) on | Tue Mar 23 19:53:15 2021 | confidence: 0.64 x=1220 y=1134 ImageNr: 1903 
1 weevil detection(s) on | Tue Mar 23 19:53:16 2021 | confidence: 0.82 x=1420 y=   0 ImageNr: 1903 
1 weevil detection(s) on | Tue Mar 23 19:53:16 2021 | confidence: 0.64 x=1080 y= 952 ImageNr: 1904 
1 weevil detection(s) on | Tue Mar 23 19:53:16 2021 | confidence: 0.69 x=1220 y=1133 ImageNr: 1905 
1 weevil detection(s) on | Tue Mar 23 19:53:17 2021 | confidence: 0.81 x=1421 y=   0 ImageNr: 1905 
1 weevil detection(s) on | Tue Mar 23 19:53:17 2021 | confidence: 0.77 x=1220 y=1133 ImageNr: 1906 
1 weevil detection(s) on | Tue Mar 23 19:53:18 2021 | confidence: 0.83 x=1421 y=   0 ImageNr: 1906 
1 weevil detection(s) on | Tue Mar 23 19:53:18 2021 | confidence: 0.81 x=1081 y= 951 ImageNr: 1907 
1 weevil detection(s) on | Tue Mar 23 19:53:18 2021 | confidence: 0.64 x=1220 y=1134 ImageNr: 1908 
1 weevil detection(s) on | Tue Mar 23 19:53:19 2021 | confidence: 0.83 x=1421 y=   0 ImageNr: 1908 
1 weevil detection(s) on | Tue Mar 23 19:53:19 2021 | confidence: 0.68 x=1081 y= 951 ImageNr: 1909 
1 weevil detection(s) on | Tue Mar 23 19:53:20 2021 | confidence: 0.81 x=1421 y=   0 ImageNr: 1909 
1 weevil detection(s) on | Tue Mar 23 19:53:20 2021 | confidence: 0.69 x=1220 y=1133 ImageNr: 1910 
1 weevil detection(s) on | Tue Mar 23 19:53:21 2021 | confidence: 0.90 x=1421 y=   0 ImageNr: 1910 
1 weevil detection(s) on | Tue Mar 23 19:53:23 2021 | confidence: 0.84 x=1421 y=   0 ImageNr: 1910 
1 weevil detection(s) on | Tue Mar 23 19:53:23 2021 | confidence: 0.63 x=1220 y=1133 ImageNr: 1911 
1 weevil detection(s) on | Tue Mar 23 19:53:24 2021 | confidence: 0.76 x=1421 y=   0 ImageNr: 1911 
1 weevil detection(s) on | Tue Mar 23 19:53:24 2021 | confidence: 0.64 x=1081 y= 952 ImageNr: 1912 
1 weevil detection(s) on | Tue Mar 23 19:53:24 2021 | confidence: 0.74 x=1220 y=1134 ImageNr: 1913 
1 weevil detection(s) on | Tue Mar 23 19:53:25 2021 | confidence: 0.71 x= 553 y=1151 ImageNr: 1914 
1 weevil detection(s) on | Tue Mar 23 19:53:25 2021 | confidence: 0.80 x=1421 y=   0 ImageNr: 1914 
1 weevil detection(s) on | Tue Mar 23 19:53:25 2021 | confidence: 0.68 x=1081 y= 951 ImageNr: 1915 
1 weevil detection(s) on | Tue Mar 23 19:53:25 2021 | confidence: 0.71 x=1220 y=1133 ImageNr: 1916 
1 weevil detection(s) on | Tue Mar 23 19:53:26 2021 | confidence: 0.71 x= 553 y=1152 ImageNr: 1917 
1 weevil detection(s) on | Tue Mar 23 19:53:26 2021 | confidence: 0.89 x=1421 y=   0 ImageNr: 1917 
1 weevil detection(s) on | Tue Mar 23 19:53:26 2021 | confidence: 0.74 x=1220 y=1133 ImageNr: 1918 
1 weevil detection(s) on | Tue Mar 23 19:53:27 2021 | confidence: 0.71 x=1421 y=   0 ImageNr: 1918 
1 weevil detection(s) on | Tue Mar 23 19:53:27 2021 | confidence: 0.79 x=1220 y=1134 ImageNr: 1919 
1 weevil detection(s) on | Tue Mar 23 19:53:28 2021 | confidence: 0.86 x=1420 y=   0 ImageNr: 1919 
1 weevil detection(s) on | Tue Mar 23 19:53:28 2021 | confidence: 0.67 x=1220 y=1133 ImageNr: 1920 
1 weevil detection(s) on | Tue Mar 23 19:53:29 2021 | confidence: 0.89 x=1420 y=   0 ImageNr: 1920 
1 weevil detection(s) on | Tue Mar 23 19:53:30 2021 | confidence: 0.88 x=1420 y=   0 ImageNr: 1920 
1 weevil detection(s) on | Tue Mar 23 19:53:31 2021 | confidence: 0.61 x=1081 y= 951 ImageNr: 1921 
1 weevil detection(s) on | Tue Mar 23 19:53:31 2021 | confidence: 0.79 x=1220 y=1133 ImageNr: 1922 
1 weevil detection(s) on | Tue Mar 23 19:53:31 2021 | confidence: 0.62 x= 552 y=1152 ImageNr: 1923 
1 weevil detection(s) on | Tue Mar 23 19:53:32 2021 | confidence: 0.84 x=1421 y=  -1 ImageNr: 1923 
1 weevil detection(s) on | Tue Mar 23 19:53:32 2021 | confidence: 0.81 x=1081 y= 952 ImageNr: 1924 
1 weevil detection(s) on | Tue Mar 23 19:53:32 2021 | confidence: 0.81 x=1220 y=1132 ImageNr: 1925 
1 weevil detection(s) on | Tue Mar 23 19:53:33 2021 | confidence: 0.87 x=1421 y=   0 ImageNr: 1925 
1 weevil detection(s) on | Tue Mar 23 19:53:33 2021 | confidence: 0.65 x=1220 y=1134 ImageNr: 1926 
1 weevil detection(s) on | Tue Mar 23 19:53:34 2021 | confidence: 0.89 x=1421 y=   0 ImageNr: 1926 
1 weevil detection(s) on | Tue Mar 23 19:53:34 2021 | confidence: 0.72 x=1081 y= 951 ImageNr: 1927 
1 weevil detection(s) on | Tue Mar 23 19:53:34 2021 | confidence: 0.65 x=1220 y=1133 ImageNr: 1928 
1 weevil detection(s) on | Tue Mar 23 19:53:35 2021 | confidence: 0.66 x= 553 y=1152 ImageNr: 1929 
1 weevil detection(s) on | Tue Mar 23 19:53:35 2021 | confidence: 0.87 x=1421 y=   0 ImageNr: 1929 
1 weevil detection(s) on | Tue Mar 23 19:53:36 2021 | confidence: 0.90 x=1420 y=   0 ImageNr: 1929 
1 weevil detection(s) on | Tue Mar 23 19:53:36 2021 | confidence: 0.63 x=1081 y= 952 ImageNr: 1930 
1 weevil detection(s) on | Tue Mar 23 19:53:36 2021 | confidence: 0.73 x=1220 y=1133 ImageNr: 1931 
1 weevil detection(s) on | Tue Mar 23 19:53:37 2021 | confidence: 0.83 x=1421 y=   0 ImageNr: 1931 
1 weevil detection(s) on | Tue Mar 23 19:53:37 2021 | confidence: 0.63 x=1220 y=1132 ImageNr: 1932 
1 weevil detection(s) on | Tue Mar 23 19:53:38 2021 | confidence: 0.89 x=1421 y=   0 ImageNr: 1932 
1 weevil detection(s) on | Tue Mar 23 19:53:39 2021 | confidence: 0.70 x=1220 y=1133 ImageNr: 1933 
1 weevil detection(s) on | Tue Mar 23 19:53:40 2021 | confidence: 0.79 x=1421 y=  -1 ImageNr: 1933 
1 weevil detection(s) on | Tue Mar 23 19:53:40 2021 | confidence: 0.71 x=1220 y=1134 ImageNr: 1934 
1 weevil detection(s) on | Tue Mar 23 19:53:41 2021 | confidence: 0.86 x=1420 y=   0 ImageNr: 1934 
1 weevil detection(s) on | Tue Mar 23 19:53:41 2021 | confidence: 0.76 x=1220 y=1134 ImageNr: 1935 
1 weevil detection(s) on | Tue Mar 23 19:53:42 2021 | confidence: 0.80 x=1421 y=   0 ImageNr: 1935 
1 weevil detection(s) on | Tue Mar 23 19:53:42 2021 | confidence: 0.73 x=1220 y=1134 ImageNr: 1936 
1 weevil detection(s) on | Tue Mar 23 19:53:43 2021 | confidence: 0.84 x=1421 y=   0 ImageNr: 1936 
1 weevil detection(s) on | Tue Mar 23 19:53:43 2021 | confidence: 0.83 x=1220 y=1133 ImageNr: 1937 
1 weevil detection(s) on | Tue Mar 23 19:53:44 2021 | confidence: 0.82 x=1421 y=   0 ImageNr: 1937 
1 weevil detection(s) on | Tue Mar 23 19:53:44 2021 | confidence: 0.61 x=1220 y=1133 ImageNr: 1938 
1 weevil detection(s) on | Tue Mar 23 19:53:45 2021 | confidence: 0.84 x=1421 y=   0 ImageNr: 1938 
1 weevil detection(s) on | Tue Mar 23 19:53:46 2021 | confidence: 0.88 x=1220 y=1135 ImageNr: 1939 
1 weevil detection(s) on | Tue Mar 23 19:53:47 2021 | confidence: 0.82 x=1420 y=  -1 ImageNr: 1939 
1 weevil detection(s) on | Tue Mar 23 19:53:47 2021 | confidence: 0.61 x=1081 y= 952 ImageNr: 1940 
1 weevil detection(s) on | Tue Mar 23 19:53:47 2021 | confidence: 0.88 x=1220 y=1131 ImageNr: 1941 
1 weevil detection(s) on | Tue Mar 23 19:53:48 2021 | confidence: 0.85 x=1421 y=   0 ImageNr: 1941 
1 weevil detection(s) on | Tue Mar 23 19:53:48 2021 | confidence: 0.72 x=1081 y= 951 ImageNr: 1942 
1 weevil detection(s) on | Tue Mar 23 19:53:48 2021 | confidence: 0.75 x=1220 y=1133 ImageNr: 1943 
1 weevil detection(s) on | Tue Mar 23 19:53:49 2021 | confidence: 0.86 x=1421 y=  -1 ImageNr: 1943 
1 weevil detection(s) on | Tue Mar 23 19:53:49 2021 | confidence: 0.68 x=1220 y=1133 ImageNr: 1944 
1 weevil detection(s) on | Tue Mar 23 19:53:50 2021 | confidence: 0.76 x=1420 y=   0 ImageNr: 1944 
1 weevil detection(s) on | Tue Mar 23 19:53:50 2021 | confidence: 0.72 x=1081 y= 952 ImageNr: 1945 
1 weevil detection(s) on | Tue Mar 23 19:53:50 2021 | confidence: 0.75 x=1220 y=1133 ImageNr: 1946 
1 weevil detection(s) on | Tue Mar 23 19:53:51 2021 | confidence: 0.87 x=1421 y=   0 ImageNr: 1946 
1 weevil detection(s) on | Tue Mar 23 19:53:51 2021 | confidence: 0.77 x=1220 y=1133 ImageNr: 1947 
1 weevil detection(s) on | Tue Mar 23 19:53:52 2021 | confidence: 0.83 x=1420 y=   0 ImageNr: 1947 
1 weevil detection(s) on | Tue Mar 23 19:53:52 2021 | confidence: 0.72 x=1220 y=1134 ImageNr: 1948 
1 weevil detection(s) on | Tue Mar 23 19:53:53 2021 | confidence: 0.85 x=1421 y=   0 ImageNr: 1948 
1 weevil detection(s) on | Tue Mar 23 19:53:53 2021 | confidence: 0.75 x=1220 y=1133 ImageNr: 1949 
1 weevil detection(s) on | Tue Mar 23 19:53:54 2021 | confidence: 0.77 x=1421 y=   0 ImageNr: 1949 
1 weevil detection(s) on | Tue Mar 23 19:53:55 2021 | confidence: 0.70 x=1220 y=1133 ImageNr: 1950 
1 weevil detection(s) on | Tue Mar 23 19:53:56 2021 | confidence: 0.86 x=1421 y=   0 ImageNr: 1950 
1 weevil detection(s) on | Tue Mar 23 19:53:56 2021 | confidence: 0.71 x=1080 y= 952 ImageNr: 1951 
1 weevil detection(s) on | Tue Mar 23 19:53:56 2021 | confidence: 0.62 x=1220 y=1133 ImageNr: 1952 
1 weevil detection(s) on | Tue Mar 23 19:53:57 2021 | confidence: 0.69 x=1421 y=  -1 ImageNr: 1952 
1 weevil detection(s) on | Tue Mar 23 19:53:57 2021 | confidence: 0.64 x=1081 y= 952 ImageNr: 1953 
1 weevil detection(s) on | Tue Mar 23 19:53:57 2021 | confidence: 0.70 x=1220 y=1132 ImageNr: 1954 
1 weevil detection(s) on | Tue Mar 23 19:53:58 2021 | confidence: 0.83 x=1421 y=   0 ImageNr: 1954 
1 weevil detection(s) on | Tue Mar 23 19:53:58 2021 | confidence: 0.71 x=1220 y=1133 ImageNr: 1955 
1 weevil detection(s) on | Tue Mar 23 19:53:59 2021 | confidence: 0.61 x= 552 y=1152 ImageNr: 1956 
1 weevil detection(s) on | Tue Mar 23 19:53:59 2021 | confidence: 0.85 x=1421 y=   0 ImageNr: 1956 
1 weevil detection(s) on | Tue Mar 23 19:54:00 2021 | confidence: 0.63 x= 552 y=1152 ImageNr: 1957 
1 weevil detection(s) on | Tue Mar 23 19:54:00 2021 | confidence: 0.85 x=1421 y=   0 ImageNr: 1957 
1 weevil detection(s) on | Tue Mar 23 19:54:00 2021 | confidence: 0.72 x=1081 y= 951 ImageNr: 1958 
1 weevil detection(s) on | Tue Mar 23 19:54:00 2021 | confidence: 0.86 x=1220 y=1133 ImageNr: 1959 
1 weevil detection(s) on | Tue Mar 23 19:54:01 2021 | confidence: 0.62 x= 553 y=1152 ImageNr: 1960 
1 weevil detection(s) on | Tue Mar 23 19:54:01 2021 | confidence: 0.87 x=1421 y=   0 ImageNr: 1960 
1 weevil detection(s) on | Tue Mar 23 19:54:01 2021 | confidence: 0.73 x=1220 y=1134 ImageNr: 1961 
1 weevil detection(s) on | Tue Mar 23 19:54:02 2021 | confidence: 0.88 x=1421 y=   0 ImageNr: 1961 
1 weevil detection(s) on | Tue Mar 23 19:54:04 2021 | confidence: 0.87 x=1420 y=   0 ImageNr: 1961 
1 weevil detection(s) on | Tue Mar 23 19:54:05 2021 | confidence: 0.87 x=1421 y=   0 ImageNr: 1961 
1 weevil detection(s) on | Tue Mar 23 19:54:05 2021 | confidence: 0.69 x=1220 y=1133 ImageNr: 1962 
1 weevil detection(s) on | Tue Mar 23 19:54:06 2021 | confidence: 0.83 x=1421 y=   0 ImageNr: 1962 
1 weevil detection(s) on | Tue Mar 23 19:54:06 2021 | confidence: 0.76 x=1220 y=1132 ImageNr: 1963 
1 weevil detection(s) on | Tue Mar 23 19:54:07 2021 | confidence: 0.89 x=1421 y=   0 ImageNr: 1963 
1 weevil detection(s) on | Tue Mar 23 19:54:07 2021 | confidence: 0.75 x=1220 y=1133 ImageNr: 1964 
1 weevil detection(s) on | Tue Mar 23 19:54:08 2021 | confidence: 0.79 x=1421 y=   0 ImageNr: 1964 
1 weevil detection(s) on | Tue Mar 23 19:54:08 2021 | confidence: 0.68 x=1081 y= 952 ImageNr: 1965 
1 weevil detection(s) on | Tue Mar 23 19:54:09 2021 | confidence: 0.82 x=1421 y=  -1 ImageNr: 1965 
1 weevil detection(s) on | Tue Mar 23 19:54:10 2021 | confidence: 0.85 x=1421 y=  -1 ImageNr: 1965 
1 weevil detection(s) on | Tue Mar 23 19:54:11 2021 | confidence: 0.70 x=1220 y=1134 ImageNr: 1966 
1 weevil detection(s) on | Tue Mar 23 19:54:11 2021 | confidence: 0.65 x= 552 y=1151 ImageNr: 1967 
1 weevil detection(s) on | Tue Mar 23 19:54:11 2021 | confidence: 0.82 x=1421 y=   0 ImageNr: 1967 
1 weevil detection(s) on | Tue Mar 23 19:54:12 2021 | confidence: 0.62 x=1220 y=1133 ImageNr: 1968 
1 weevil detection(s) on | Tue Mar 23 19:54:13 2021 | confidence: 0.82 x=1421 y=   0 ImageNr: 1968 
1 weevil detection(s) on | Tue Mar 23 19:54:13 2021 | confidence: 0.60 x=1080 y= 952 ImageNr: 1969 
1 weevil detection(s) on | Tue Mar 23 19:54:13 2021 | confidence: 0.69 x=1220 y=1133 ImageNr: 1970 
1 weevil detection(s) on | Tue Mar 23 19:54:14 2021 | confidence: 0.89 x=1420 y=   0 ImageNr: 1970 
1 weevil detection(s) on | Tue Mar 23 19:54:14 2021 | confidence: 0.81 x=1220 y=1132 ImageNr: 1971 
1 weevil detection(s) on | Tue Mar 23 19:54:15 2021 | confidence: 0.91 x=1420 y=   0 ImageNr: 1971 
1 weevil detection(s) on | Tue Mar 23 19:54:15 2021 | confidence: 0.71 x=1220 y=1132 ImageNr: 1972 
1 weevil detection(s) on | Tue Mar 23 19:54:16 2021 | confidence: 0.63 x= 552 y=1152 ImageNr: 1973 
1 weevil detection(s) on | Tue Mar 23 19:54:16 2021 | confidence: 0.84 x=1420 y=   0 ImageNr: 1973 
1 weevil detection(s) on | Tue Mar 23 19:54:16 2021 | confidence: 0.76 x=1220 y=1133 ImageNr: 1974 
1 weevil detection(s) on | Tue Mar 23 19:54:17 2021 | confidence: 0.80 x=1421 y=   0 ImageNr: 1974 
1 weevil detection(s) on | Tue Mar 23 19:54:18 2021 | confidence: 0.63 x=1081 y= 952 ImageNr: 1975 
1 weevil detection(s) on | Tue Mar 23 19:54:18 2021 | confidence: 0.69 x=1220 y=1133 ImageNr: 1976 
1 weevil detection(s) on | Tue Mar 23 19:54:19 2021 | confidence: 0.88 x=1421 y=   0 ImageNr: 1976 
1 weevil detection(s) on | Tue Mar 23 19:54:19 2021 | confidence: 0.72 x=1220 y=1133 ImageNr: 1977 
1 weevil detection(s) on | Tue Mar 23 19:54:20 2021 | confidence: 0.84 x=1421 y=   0 ImageNr: 1977 
1 weevil detection(s) on | Tue Mar 23 19:54:20 2021 | confidence: 0.78 x=1220 y=1134 ImageNr: 1978 
1 weevil detection(s) on | Tue Mar 23 19:54:21 2021 | confidence: 0.91 x=1421 y=   0 ImageNr: 1978 
1 weevil detection(s) on | Tue Mar 23 19:54:21 2021 | confidence: 0.70 x=1220 y=1133 ImageNr: 1979 
1 weevil detection(s) on | Tue Mar 23 19:54:22 2021 | confidence: 0.86 x=1420 y=   0 ImageNr: 1979 
1 weevil detection(s) on | Tue Mar 23 19:54:22 2021 | confidence: 0.75 x=1220 y=1133 ImageNr: 1980 
1 weevil detection(s) on | Tue Mar 23 19:54:23 2021 | confidence: 0.89 x=1420 y=   0 ImageNr: 1980 
1 weevil detection(s) on | Tue Mar 23 19:54:23 2021 | confidence: 0.74 x=1220 y=1133 ImageNr: 1981 
1 weevil detection(s) on | Tue Mar 23 19:54:24 2021 | confidence: 0.91 x=1420 y=   0 ImageNr: 1981 
1 weevil detection(s) on | Tue Mar 23 19:54:24 2021 | confidence: 0.73 x=1220 y=1133 ImageNr: 1982 
1 weevil detection(s) on | Tue Mar 23 19:54:25 2021 | confidence: 0.90 x=1420 y=   0 ImageNr: 1982 
1 weevil detection(s) on | Tue Mar 23 19:54:25 2021 | confidence: 0.72 x=1220 y=1133 ImageNr: 1983 
1 weevil detection(s) on | Tue Mar 23 19:54:26 2021 | confidence: 0.89 x=1420 y=   0 ImageNr: 1983 
1 weevil detection(s) on | Tue Mar 23 19:54:27 2021 | confidence: 0.73 x=1220 y=1132 ImageNr: 1984 
1 weevil detection(s) on | Tue Mar 23 19:54:28 2021 | confidence: 0.91 x=1420 y=   0 ImageNr: 1984 
1 weevil detection(s) on | Tue Mar 23 19:54:28 2021 | confidence: 0.65 x=1080 y= 952 ImageNr: 1985 
1 weevil detection(s) on | Tue Mar 23 19:54:28 2021 | confidence: 0.71 x=1220 y=1134 ImageNr: 1986 
1 weevil detection(s) on | Tue Mar 23 19:54:29 2021 | confidence: 0.88 x=1420 y=   0 ImageNr: 1986 
1 weevil detection(s) on | Tue Mar 23 19:54:29 2021 | confidence: 0.65 x=1220 y=1133 ImageNr: 1987 
1 weevil detection(s) on | Tue Mar 23 19:54:30 2021 | confidence: 0.89 x=1420 y=   0 ImageNr: 1987 
1 weevil detection(s) on | Tue Mar 23 19:54:31 2021 | confidence: 0.89 x=1420 y=   0 ImageNr: 1987 
1 weevil detection(s) on | Tue Mar 23 19:54:32 2021 | confidence: 0.87 x=1421 y=   0 ImageNr: 1987 
1 weevil detection(s) on | Tue Mar 23 19:54:32 2021 | confidence: 0.65 x=1220 y=1133 ImageNr: 1988 
1 weevil detection(s) on | Tue Mar 23 19:54:33 2021 | confidence: 0.91 x=1420 y=   0 ImageNr: 1988 
1 weevil detection(s) on | Tue Mar 23 19:54:33 2021 | confidence: 0.86 x=1220 y=1132 ImageNr: 1989 
1 weevil detection(s) on | Tue Mar 23 19:54:34 2021 | confidence: 0.90 x=1420 y=   0 ImageNr: 1989 
1 weevil detection(s) on | Tue Mar 23 19:54:35 2021 | confidence: 0.67 x=1220 y=1134 ImageNr: 1990 
1 weevil detection(s) on | Tue Mar 23 19:54:36 2021 | confidence: 0.88 x=1420 y=   0 ImageNr: 1990 
1 weevil detection(s) on | Tue Mar 23 19:54:36 2021 | confidence: 0.73 x=1220 y=1132 ImageNr: 1991 
1 weevil detection(s) on | Tue Mar 23 19:54:37 2021 | confidence: 0.89 x=1421 y=   0 ImageNr: 1991 
1 weevil detection(s) on | Tue Mar 23 19:54:37 2021 | confidence: 0.71 x=1220 y=1133 ImageNr: 1992 
